,InvoiceNo
560790,8
578951,8
556435,8
559313,8
547719,8
554646,8
574592,8
553878,8
542865,8
559006,8
555929,8
571267,8
541853,8
576396,8
564380,8
567941,8
562566,8
560258,8
565121,8
539285,8
571278,8
573846,8
576384,8
556437,8
545686,8
545430,8
565128,8
558748,8
537757,8
567960,8
568216,8
548242,8
542098,8
576660,8
576387,8
561800,8
555157,8
542609,8
560791,8
579260,8
561078,8
553382,8
543923,8
569004,8
541873,8
551543,8
543934,8
551286,8
574307,8
564901,8
572833,8
564133,8
549306,8
549744,8
548542,8
572322,8
549305,8
542386,8
551350,8
576930,8
562351,8
568235,8
547509,8
557230,8
579495,8
572512,8
544180,8
542900,8
552881,8
563374,8
563563,8
557672,8
563819,8
575652,8
570222,8
544189,8
559980,8
563623,8
560826,8
573878,8
550286,8
566934,8
539012,8
575924,8
550560,8
570557,8
539561,8
547233,8
561045,8
558265,8
549285,8
551845,8
571839,8
549538,8
538537,8
561004,8
558959,8
550769,8
575847,8
566634,8
552639,8
574890,8
558447,8
561056,8
561314,8
542583,8
569494,8
562595,8
548491,8
544697,8
555918,8
574966,8
562563,8
563196,8
566246,8
554073,8
555005,8
541428,8
566248,8
543482,8
574948,8
558572,8
573419,8
561633,8
548186,8
573504,8
556285,8
560108,8
574024,8
557794,8
545874,8
549972,8
558561,8
570859,8
547573,8
554838,8
565325,8
539641,8
550996,8
568549,8
574017,8
541172,8
543485,8
556889,8
579148,8
552954,8
547059,8
565220,8
569923,8
574944,8
568652,8
547324,8
577101,8
538878,8
564551,8
552699,8
547935,8
549976,8
566242,8
545630,8
547570,8
576239,8
545276,8
569666,8
563175,8
552184,8
557124,8
554845,8
536575,8
557285,8
578115,8
577518,8
573928,8
561378,8
538967,8
560646,7
563907,7
541521,7
557760,7
576995,7
551978,7
547494,7
544395,7
566398,7
568322,7
546757,7
548696,7
546981,7
545279,7
556892,7
577538,7
543449,7
573371,7
572756,7
575958,7
557149,7
577091,7
560274,7
565778,7
554146,7
562366,7
566594,7
558524,7
545309,7
577820,7
548315,7
575604,7
537221,7
572871,7
538181,7
545069,7
557859,7
539080,7
572209,7
549308,7
568536,7
564561,7
561705,7
557277,7
573095,7
564959,7
573351,7
567172,7
540857,7
570023,7
560648,7
568469,7
565792,7
567957,7
567308,7
546247,7
577805,7
546443,7
567894,7
559070,7
571352,7
539423,7
566284,7
570840,7
573334,7
572344,7
576769,7
547885,7
570233,7
559927,7
556128,7
566870,7
551515,7
563259,7
563839,7
550645,7
551183,7
573887,7
564231,7
571730,7
557114,7
559045,7
546914,7
570882,7
579517,7
539094,7
554635,7
544096,7
563198,7
567529,7
561607,7
568700,7
536385,7
575088,7
575389,7
546316,7
571793,7
547171,7
546372,7
564310,7
559047,7
550619,7
577055,7
537809,7
575166,7
572352,7
553689,7
557974,7
573932,7
576625,7
569537,7
549670,7
552548,7
564538,7
540770,7
537813,7
558918,7
566588,7
563038,7
579016,7
565087,7
547033,7
579670,7
572348,7
575131,7
548704,7
552870,7
554853,7
546441,7
579505,7
543192,7
536365,7
556508,7
553895,7
566829,7
562782,7
573775,7
570415,7
539266,7
578254,7
560715,7
564357,7
573164,7
542113,7
550216,7
537619,7
575949,7
549880,7
561467,7
558740,7
575897,7
572838,7
547539,7
557266,7
547017,7
542129,7
579439,7
579406,7
539474,7
574305,7
572077,7
537215,7
548872,7
567252,7
563818,7
573262,7
569865,7
547197,7
561677,7
542230,7
560873,7
543177,7
561280,7
577028,7
576354,7
567387,7
551470,7
546761,7
545904,7
568175,7
576929,7
538366,7
569864,7
560553,7
570411,7
549937,7
546088,7
576571,7
549237,7
570642,7
570834,7
567906,7
556723,7
539248,7
555934,7
542133,7
564203,7
576622,7
563506,7
546090,7
577063,7
558384,7
553907,7
548651,7
554071,7
576097,7
551000,7
554674,7
545550,7
559151,7
578107,7
576623,7
561070,7
558385,7
558351,7
561001,7
556464,7
536761,7
563300,7
540855,7
558766,7
569697,7
557103,7
559462,7
562538,7
561714,7
541483,7
553145,7
562851,7
565153,7
571698,7
546164,7
557860,7
546123,7
576359,7
579179,7
556670,7
538658,7
579407,7
579282,7
562148,7
576224,7
548730,7
562138,7
565724,7
573349,7
539000,7
572067,7
563840,7
559322,7
571457,7
562923,7
543325,7
578623,7
571225,7
546035,7
574755,7
566750,7
568368,7
572893,7
551959,7
539254,7
557935,7
562029,7
537038,7
551882,7
567458,7
557325,7
552305,7
542718,7
544093,7
564902,7
567522,7
570123,7
545011,7
576175,7
540671,7
536771,7
543935,7
558093,7
575853,7
573423,7
553850,7
570213,7
555194,7
564023,7
563366,7
541135,7
538345,7
576356,7
568199,7
553039,7
551280,7
562854,7
549904,7
572881,7
572683,7
551883,7
544277,7
567144,7
566868,7
565221,7
541136,7
552664,7
537681,7
538268,7
556240,7
537817,7
537862,7
566259,7
559709,7
578116,7
540153,7
570825,7
579269,7
536740,7
572191,7
538535,7
576912,7
551343,7
560536,7
555351,7
561394,7
548892,7
575618,7
560792,7
538279,7
537649,7
556271,7
559328,7
578810,7
544826,7
547486,7
543046,7
553683,7
547029,7
536738,7
555555,7
553730,7
552272,7
559005,7
538688,7
571439,7
552297,7
544724,7
555948,7
575674,7
549992,7
561389,7
542059,7
577169,7
549842,7
578279,7
552263,7
554579,7
546391,7
578634,7
554014,7
563711,7
563916,7
553681,7
538527,7
574842,7
579834,7
577680,7
569576,7
544779,7
546110,7
537447,7
546688,7
578283,7
545684,7
575890,7
555243,7
550643,7
549443,7
574697,7
552786,7
541479,7
562525,7
570098,7
561655,7
548459,7
561692,7
543380,7
541288,7
543593,7
549353,7
563949,7
553727,7
547834,7
552169,7
542728,7
566769,7
574537,7
570522,7
566936,7
543748,7
579457,7
543294,7
569888,7
568340,7
536986,7
540840,7
543825,7
544150,7
540518,7
538596,7
551150,7
556881,7
555241,7
559690,7
537851,7
540823,7
569328,7
541248,7
577669,7
560884,7
562929,7
568192,7
542614,7
577579,7
577043,7
575887,7
570602,7
547840,7
559050,7
566403,7
579677,7
574334,7
557942,7
547724,7
557259,7
558074,7
557146,7
556019,7
555593,7
576663,7
552287,7
536795,7
568219,7
578288,7
548665,7
557131,7
559703,7
550624,7
578353,7
559355,7
563011,7
557306,7
568382,7
549590,7
565125,7
563182,7
579523,7
577110,7
538240,7
578313,7
563658,7
543184,7
578685,7
545305,7
556681,7
539628,7
543291,7
568243,7
560443,7
557258,7
556115,7
563356,7
545032,7
571941,7
579400,7
565454,7
577525,7
569892,7
571853,7
550452,7
540245,7
544482,7
541250,7
573132,7
559818,7
577170,7
562713,7
550218,7
553835,7
539867,7
572339,7
555004,7
566089,7
552657,7
546006,7
549737,7
561796,7
536586,7
566448,7
572904,7
536567,7
557128,7
552197,7
543478,7
545710,7
550292,7
563499,7
545170,7
545412,7
558999,7
579454,7
543813,7
570663,7
538519,6
539275,6
575149,6
544693,6
558627,6
561032,6
575360,6
538812,6
541597,6
556064,6
551413,6
547518,6
553403,6
570511,6
558747,6
557329,6
549619,6
561064,6
547204,6
538522,6
571298,6
554655,6
536663,6
567456,6
572392,6
573994,6
549678,6
561191,6
541316,6
553226,6
563562,6
545648,6
567687,6
544178,6
561065,6
558443,6
560266,6
543031,6
561244,6
551062,6
537213,6
563747,6
546929,6
541227,6
544176,6
542901,6
560267,6
565338,6
542143,6
546999,6
549436,6
564143,6
561802,6
576392,6
558386,6
541119,6
568728,6
552253,6
553144,6
557953,6
553650,6
553881,6
549934,6
576824,6
551834,6
552240,6
570250,6
541876,6
545426,6
558062,6
540420,6
572057,6
544158,6
553742,6
571245,6
571938,6
543287,6
569240,6
576403,6
578663,6
549287,6
568343,6
566719,6
541427,6
563438,6
575633,6
544816,6
539564,6
556965,6
554122,6
539282,6
560441,6
540800,6
549256,6
579122,6
553892,6
575391,6
560286,6
559035,6
554789,6
545328,6
571169,6
556323,6
546032,6
544164,6
550798,6
554274,6
578621,6
562586,6
569914,6
556191,6
544129,6
570014,6
558259,6
541860,6
577726,6
549183,6
560931,6
572835,6
548697,6
573599,6
575133,6
558775,6
561044,6
542108,6
538753,6
555813,6
537472,6
561046,6
551819,6
545676,6
565084,6
578352,6
570512,6
550182,6
538528,6
569515,6
560109,6
556714,6
577841,6
566928,6
574234,6
552842,6
536580,6
577352,6
562107,6
547890,6
572462,6
572338,6
558776,6
537407,6
568647,6
564374,6
567785,6
562583,6
545704,6
564543,6
543901,6
537780,6
572906,6
541814,6
537861,6
555584,6
573272,6
548656,6
554272,6
567856,6
546860,6
572210,6
565414,6
562541,6
568342,6
552327,6
561189,6
560180,6
553003,6
553917,6
539257,6
567710,6
541884,6
554629,6
566432,6
554026,6
548899,6
569839,6
537890,6
576914,6
554282,6
549048,6
549442,6
564376,6
560693,6
552254,6
551814,6
569912,6
540991,6
574878,6
538185,6
538503,6
556956,6
551001,6
562152,6
561597,6
560280,6
559164,6
552491,6
577973,6
553612,6
550944,6
565181,6
556961,6
544926,6
573113,6
571063,6
547003,6
577084,6
555950,6
551559,6
551341,6
553781,6
547201,6
544939,6
539443,6
547057,6
563346,6
578359,6
551211,6
570092,6
574888,6
573342,6
573758,6
568485,6
539445,6
558094,6
553498,6
544354,6
538640,6
577103,6
536533,6
539755,6
561089,6
554850,6
546662,6
544473,6
569575,6
569840,6
541797,6
561908,6
566649,6
578071,6
575724,6
561118,6
574735,6
549597,6
562778,6
555646,6
556795,6
538178,6
554350,6
554818,6
556631,6
560101,6
562290,6
567239,6
550623,6
553978,6
552441,6
567669,6
577548,6
559810,6
539092,6
563832,6
553496,6
570128,6
572928,6
549970,6
576346,6
562141,6
561636,6
568537,6
566232,6
570196,6
559325,6
567513,6
555842,6
563941,6
562777,6
575045,6
577491,6
564219,6
571917,6
579280,6
536437,6
544195,6
542146,6
559201,6
561675,6
546120,6
540162,6
569841,6
569561,6
552696,6
575190,6
540361,6
573531,6
544199,6
567515,6
572122,6
547820,6
557286,6
559986,6
537423,6
550635,6
561732,6
571662,6
560581,6
551427,6
579278,6
541294,6
567408,6
577515,6
540182,6
553938,6
558111,6
574586,6
553213,6
578246,6
546397,6
556500,6
572876,6
575978,6
536416,6
561664,6
575071,6
555113,6
551660,6
575684,6
553212,6
573893,6
545646,6
537665,6
566020,6
551890,6
545237,6
560355,6
574698,6
575737,6
552191,6
562806,6
563203,6
552041,6
536599,6
554050,6
564764,6
548566,6
554707,6
537620,6
571852,6
552557,6
536797,6
536785,6
574715,6
558193,6
552451,6
562372,6
577310,6
565877,6
537847,6
571510,6
579678,6
548318,6
575741,6
547550,6
550936,6
562555,6
540996,6
549956,6
570195,6
554351,6
554988,6
538845,6
546768,6
553196,6
542223,6
552479,6
550667,6
550126,6
551383,6
573156,6
540383,6
536566,6
571504,6
568178,6
545049,6
562891,6
563228,6
577019,6
560976,6
574919,6
575492,6
562431,6
569698,6
570877,6
574937,6
575708,6
563939,6
561381,6
577617,6
553419,6
574285,6
578807,6
548871,6
562459,6
576601,6
563726,6
537031,6
565202,6
554955,6
559312,6
552955,6
565244,6
547072,6
557667,6
567806,6
538993,6
552971,6
538871,6
547192,6
549683,6
572188,6
563923,6
553209,6
545873,6
565459,6
538859,6
548660,6
569337,6
564312,6
569081,6
542411,6
576275,6
537067,6
577857,6
551162,6
559204,6
554502,6
553421,6
551881,6
575988,6
549974,6
572738,6
558362,6
564839,6
574531,6
570445,6
547047,6
571898,6
562447,6
551421,6
547558,6
572682,6
566265,6
537796,6
544092,6
559827,6
567506,6
545993,6
537625,6
578106,6
554111,6
559021,6
539226,6
556230,6
573006,6
559097,6
542025,6
575595,6
578334,6
569567,6
551143,6
550916,6
551469,6
539064,6
570847,6
578127,6
573408,6
556466,6
566627,6
576616,6
568136,6
556998,6
552314,6
553855,6
539578,6
561659,6
537884,6
551856,6
549297,6
578035,6
557485,6
576786,6
540507,6
545912,6
539629,6
551185,6
571741,6
569087,6
573281,6
545656,6
564248,6
567803,6
559023,6
540184,6
565093,6
566630,6
575697,6
536806,5
573128,5
545002,5
567611,5
551839,5
573484,5
555233,5
573416,5
572902,5
568552,5
539032,5
565247,5
537384,5
554705,5
574087,5
559932,5
568870,5
551314,5
547220,5
563841,5
575370,5
567546,5
542632,5
545016,5
559640,5
541609,5
549665,5
541672,5
543912,5
567097,5
545512,5
555695,5
563075,5
538856,5
546087,5
562573,5
569080,5
575255,5
537615,5
554670,5
556302,5
576184,5
553726,5
563260,5
558622,5
554510,5
576510,5
557041,5
550811,5
550461,5
560879,5
562924,5
557856,5
552167,5
542712,5
563956,5
554496,5
537313,5
557848,5
571935,5
553475,5
571685,5
561031,5
564717,5
542355,5
548509,5
552947,5
561170,5
565644,5
555415,5
544915,5
545083,5
547835,5
545030,5
556016,5
537846,5
554135,5
551181,5
571430,5
563451,5
565757,5
577534,5
569125,5
562462,5
564474,5
560929,5
575619,5
546310,5
547041,5
554645,5
553733,5
562925,5
555242,5
562422,5
561284,5
544404,5
565126,5
566244,5
555521,5
558910,5
551393,5
577335,5
553706,5
537235,5
567537,5
578294,5
570504,5
567287,5
553371,5
559091,5
573483,5
562942,5
549694,5
546785,5
559900,5
555808,5
537592,5
574485,5
545505,5
538870,5
572914,5
566015,5
551164,5
569373,5
540170,5
570506,5
550032,5
562719,5
541677,5
556010,5
538010,5
566001,5
552960,5
555498,5
544769,5
545680,5
559152,5
571911,5
563616,5
557529,5
543168,5
538830,5
538037,5
553749,5
575184,5
570846,5
550340,5
536502,5
574723,5
536514,5
560181,5
546253,5
538049,5
538907,5
553227,5
561111,5
560805,5
574942,5
550160,5
546326,5
575968,5
577854,5
553160,5
546767,5
539316,5
546832,5
560604,5
552644,5
544196,5
538654,5
568332,5
558044,5
549312,5
572892,5
547080,5
550343,5
578284,5
549319,5
538909,5
537891,5
546752,5
572466,5
578304,5
557218,5
578512,5
551976,5
578816,5
578111,5
574013,5
549310,5
561880,5
561624,5
559323,5
546863,5
563982,5
578220,5
547022,5
567510,5
579288,5
560595,5
547762,5
538648,5
542641,5
549046,5
541226,5
566229,5
567983,5
542920,5
561200,5
554164,5
566228,5
547787,5
567313,5
538151,5
537854,5
569258,5
574631,5
537895,5
546996,5
546301,5
565418,5
559532,5
539076,5
561676,5
579128,5
564132,5
538864,5
571090,5
552891,5
554003,5
548559,5
568785,5
551726,5
572320,5
537883,5
554515,5
560908,5
545725,5
549839,5
557524,5
559154,5
567203,5
552890,5
542897,5
565676,5
574939,5
541439,5
566487,5
577083,5
548531,5
538865,5
575657,5
546985,5
547576,5
567102,5
537052,5
572733,5
550357,5
539102,5
542126,5
552661,5
566334,5
557256,5
562373,5
570896,5
536594,5
577806,5
538899,5
569858,5
547244,5
559637,5
545310,5
577487,5
578252,5
559815,5
539296,5
573902,5
547105,5
579789,5
536736,5
555733,5
548627,5
571315,5
543483,5
541988,5
541976,5
547879,5
554018,5
557774,5
572340,5
541867,5
571108,5
574917,5
559872,5
540405,5
562947,5
579339,5
548634,5
562614,5
571595,5
566479,5
555732,5
577727,5
547340,5
576188,5
561353,5
553469,5
575165,5
573378,5
572931,5
568512,5
541436,5
548652,5
569857,5
569837,5
570673,5
538070,5
553753,5
561858,5
551962,5
551133,5
539306,5
557623,5
554915,5
549026,5
575191,5
549282,5
537801,5
571407,5
555287,5
575702,5
536777,5
560695,5
560095,5
562140,5
566322,5
565222,5
538671,5
536593,5
563204,5
565309,5
547038,5
546526,5
544477,5
558264,5
542707,5
562886,5
553499,5
539859,5
539091,5
536534,5
536748,5
541706,5
565251,5
547489,5
566215,5
550054,5
569856,5
571836,5
543394,5
539921,5
554264,5
572870,5
564741,5
549412,5
573404,5
536570,5
575302,5
541290,5
574325,5
578683,5
575850,5
573776,5
546411,5
546877,5
554307,5
553093,5
551535,5
538996,5
563247,5
543588,5
559940,5
558701,5
556084,5
545670,5
550755,5
546442,5
566050,5
547907,5
552032,5
540263,5
573774,5
545158,5
572310,5
541278,5
566082,5
573000,5
571436,5
561193,5
577605,5
545896,5
559661,5
554819,5
536387,5
542587,5
560247,5
542320,5
545644,5
575328,5
577098,5
555382,5
540500,5
558893,5
576352,5
546103,5
540542,5
557470,5
552806,5
558708,5
555571,5
576637,5
568943,5
554043,5
561199,5
554869,5
561052,5
546153,5
566632,5
563014,5
561021,5
576606,5
575866,5
560988,5
548457,5
563857,5
539716,5
566058,5
554820,5
575390,5
577313,5
554068,5
579619,5
538216,5
542606,5
542350,5
573285,5
562842,5
573507,5
552837,5
551563,5
553095,5
558920,5
549206,5
561533,5
561224,5
538687,5
570973,5
558376,5
536671,5
544322,5
569679,5
573840,5
575322,5
540544,5
543025,5
568148,5
544066,5
549428,5
565404,5
559768,5
561819,5
563836,5
541791,5
558994,5
552283,5
562216,5
553040,5
577837,5
543283,5
552034,5
543038,5
554055,5
566935,5
544084,5
567343,5
575387,5
568209,5
566051,5
544652,5
578375,5
546171,5
561743,5
540802,5
569419,5
561048,5
576558,5
543591,5
541008,5
574276,5
554379,5
576577,5
576631,5
578384,5
546412,5
554053,5
546436,5
557215,5
556922,5
569684,5
537657,5
548687,5
566086,5
537394,5
579364,5
540274,5
576878,5
577905,5
552521,5
572487,5
546101,5
544633,5
542872,5
546157,5
545888,5
543799,5
547893,5
574833,5
552284,5
565291,5
547406,5
544353,5
570502,5
558182,5
578668,5
557121,5
559700,5
574045,5
575080,5
551501,5
544847,5
546402,5
564054,5
540983,5
562018,5
545890,5
543549,5
554087,5
562589,5
553317,5
571462,5
566618,5
537470,5
549432,5
549748,5
555103,5
578699,5
541272,5
564075,5
572760,5
539286,5
555579,5
554110,5
559990,5
554107,5
558779,4
556667,4
563707,4
568648,4
559609,4
551011,4
577133,4
560570,4
578802,4
553131,4
567855,4
556035,4
575966,4
561593,4
561532,4
570495,4
557327,4
564477,4
547727,4
551874,4
542944,4
554982,4
575192,4
566718,4
546464,4
566974,4
539011,4
549969,4
573372,4
550949,4
537248,4
567489,4
573124,4
573877,4
552319,4
574935,4
566318,4
547812,4
541605,4
558079,4
538283,4
547037,4
569905,4
545325,4
560887,4
574711,4
569649,4
546508,4
572089,4
565399,4
558181,4
567934,4
570429,4
549594,4
563910,4
546788,4
573168,4
564326,4
553223,4
550031,4
576693,4
539335,4
570865,4
541490,4
551566,4
557134,4
547101,4
570353,4
555011,4
559826,4
541409,4
569724,4
549838,4
578820,4
565754,4
572048,4
541474,4
548368,4
578113,4
564148,4
542351,4
555491,4
545856,4
566026,4
538831,4
560725,4
579183,4
566863,4
576671,4
539666,4
574018,4
537217,4
555861,4
550265,4
577724,4
578319,4
539417,4
548177,4
551897,4
571642,4
568535,4
563544,4
537760,4
548013,4
564089,4
568383,4
538204,4
544686,4
558923,4
548706,4
554322,4
571842,4
570665,4
562441,4
558039,4
575948,4
557320,4
565723,4
572773,4
578119,4
550197,4
550990,4
555283,4
539336,4
557523,4
541836,4
539660,4
563192,4
569418,4
545187,4
539662,4
548494,4
559130,4
573282,4
579123,4
577072,4
542925,4
551189,4
560184,4
537774,4
564311,4
568509,4
562272,4
541606,4
556967,4
553867,4
562109,4
548333,4
562123,4
564563,4
553936,4
537981,4
567634,4
550007,4
574150,4
576610,4
574383,4
563560,4
566435,4
537698,4
579130,4
557010,4
563028,4
560501,4
559916,4
557736,4
562550,4
541137,4
569035,4
551647,4
542142,4
570795,4
536598,4
544794,4
563812,4
542004,4
573354,4
550448,4
555884,4
562277,4
559048,4
564398,4
576613,4
554057,4
538817,4
554966,4
577146,4
567913,4
543167,4
566178,4
560596,4
554035,4
552171,4
542896,4
539006,4
536672,4
546001,4
553064,4
543601,4
565679,4
561196,4
566447,4
573295,4
557014,4
573356,4
575170,4
553172,4
541978,4
551980,4
579008,4
546000,4
563060,4
559205,4
576892,4
540002,4
576096,4
546331,4
574827,4
556062,4
560640,4
548466,4
546380,4
577032,4
562224,4
538176,4
549752,4
573134,4
543823,4
577060,4
563919,4
578271,4
536794,4
554547,4
544308,4
577734,4
551661,4
558706,4
551725,4
564723,4
539319,4
569368,4
547373,4
557969,4
547077,4
556720,4
561861,4
578253,4
565139,4
547845,4
562578,4
545467,4
549834,4
556921,4
556572,4
553614,4
541881,4
564228,4
544440,4
550483,4
565668,4
561570,4
570794,4
550122,4
573400,4
572053,4
546724,4
565212,4
549027,4
557135,4
537433,4
556192,4
564370,4
550307,4
544166,4
550797,4
547965,4
550657,4
558737,4
579180,4
560924,4
554943,4
542235,4
537882,4
553062,4
538943,4
577830,4
551151,4
543029,4
568881,4
575147,4
571301,4
549243,4
538087,4
559156,4
566633,4
579010,4
547844,4
543976,4
546918,4
564334,4
569077,4
572696,4
545465,4
555479,4
563251,4
549747,4
578130,4
577047,4
550003,4
540858,4
542907,4
564332,4
563372,4
551720,4
556977,4
570100,4
579779,4
555367,4
554269,4
571048,4
555632,4
547371,4
552127,4
562092,4
564333,4
557113,4
566192,4
578091,4
543248,4
555001,4
579163,4
545159,4
550465,4
555394,4
543998,4
567192,4
553412,4
578689,4
553239,4
563163,4
577334,4
565794,4
577356,4
536524,4
570266,4
568803,4
560269,4
565740,4
536368,4
570094,4
557089,4
537682,4
545348,4
555585,4
565741,4
561643,4
553344,4
536831,4
565285,4
543047,4
575317,4
579459,4
573082,4
536573,4
548447,4
568869,4
571118,4
579542,4
543379,4
540059,4
539594,4
555395,4
551815,4
543247,4
544351,4
564967,4
571226,4
567874,4
553722,4
552725,4
569889,4
579160,4
559332,4
553927,4
536577,4
556540,4
566759,4
543994,4
537845,4
547084,4
561883,4
558990,4
560191,4
545431,4
539953,4
545020,4
570251,4
571547,4
551202,4
556794,4
574286,4
553979,4
544328,4
543127,4
558886,4
574355,4
540457,4
562967,4
550923,4
562572,4
546829,4
559127,4
540689,4
563850,4
556022,4
537766,4
538526,4
552461,4
563465,4
543133,4
538828,4
561644,4
547227,4
557294,4
553154,4
561132,4
540829,4
541785,4
537206,4
546067,4
563846,4
552028,4
577048,4
571100,4
548159,4
552945,4
558574,4
577162,4
572999,4
568711,4
575319,4
552974,4
556190,4
551836,4
570601,4
568389,4
570089,4
554366,4
553201,4
550156,4
552861,4
570457,4
543130,4
556047,4
572504,4
541960,4
566311,4
554141,4
564614,4
550524,4
575204,4
566170,4
561641,4
569581,4
567171,4
565225,4
549433,4
575873,4
555578,4
554484,4
563945,4
554815,4
576641,4
560605,4
558472,4
539219,4
556439,4
559519,4
543352,4
576736,4
562332,4
553625,4
575050,4
553484,4
544603,4
539272,4
554810,4
572545,4
561646,4
555356,4
557788,4
560263,4
563729,4
539280,4
558470,4
541275,4
548336,4
559883,4
544925,4
578785,4
543730,4
572032,4
566196,4
552855,4
571099,4
540844,4
541732,4
562355,4
575209,4
541432,4
569678,4
566328,4
553350,4
545319,4
550917,4
552966,4
548547,4
573110,4
562442,4
560201,4
553734,4
540753,4
553468,4
573146,4
572342,4
544680,4
551200,4
556972,4
546322,4
564146,4
565733,4
545707,4
571622,4
551854,4
546898,4
568653,4
555527,4
545026,4
539420,4
579126,4
542919,4
561634,4
553215,4
579121,4
547923,4
557012,3
563938,3
561067,3
571248,3
577443,3
540258,3
565448,3
570028,3
551415,3
560980,3
554156,3
563657,3
541610,3
555099,3
572765,3
558314,3
548910,3
577064,3
577725,3
540970,3
536884,3
552988,3
554709,3
549471,3
577808,3
575072,3
559131,3
543480,3
560450,3
543413,3
539717,3
561109,3
572877,3
554632,3
547056,3
579000,3
551951,3
546690,3
546766,3
547949,3
563501,3
554664,3
579264,3
566744,3
561088,3
551862,3
546523,3
564149,3
537053,3
546401,3
544197,3
550991,3
537139,3
540020,3
575134,3
536844,3
551894,3
562523,3
553170,3
578343,3
552567,3
556746,3
543032,3
536536,3
557313,3
540985,3
557662,3
557601,3
574294,3
555875,3
546749,3
537247,3
561699,3
557869,3
553654,3
570220,3
543747,3
575496,3
568460,3
575197,3
539865,3
537816,3
563831,3
554936,3
579005,3
570659,3
547541,3
576896,3
572234,3
577739,3
549679,3
555389,3
566707,3
539312,3
536849,3
555557,3
553427,3
559941,3
543169,3
561384,3
576608,3
561049,3
556574,3
537636,3
547694,3
562136,3
540363,3
577440,3
545576,3
556830,3
551555,3
576220,3
550449,3
548942,3
567908,3
555702,3
551287,3
575201,3
562155,3
566046,3
554934,3
572189,3
574665,3
560096,3
543523,3
565861,3
579526,3
566481,3
549225,3
565468,3
564738,3
573294,3
556534,3
554120,3
574335,3
563147,3
539858,3
565120,3
572354,3
559108,3
545593,3
546734,3
539720,3
575494,3
566931,3
538005,3
562940,3
578441,3
577496,3
552873,3
552728,3
568541,3
577097,3
559463,3
559315,3
578345,3
579402,3
557237,3
539416,3
559886,3
575304,3
579513,3
544125,3
543991,3
557766,3
547032,3
536848,3
549272,3
569730,3
550756,3
548507,3
577132,3
539077,3
571228,3
543128,3
577139,3
545225,3
576854,3
574908,3
537901,3
571843,3
579017,3
538309,3
536838,3
566619,3
548705,3
556236,3
544611,3
568414,3
545151,3
539143,3
555871,3
555232,3
578672,3
558350,3
548222,3
537686,3
576775,3
567324,3
573577,3
569009,3
536994,3
545992,3
540825,3
546916,3
559944,3
538165,3
542739,3
547503,3
567937,3
578060,3
553882,3
545413,3
572768,3
570707,3
546848,3
551981,3
540815,3
552573,3
550833,3
574282,3
564222,3
564171,3
561866,3
576913,3
570280,3
554554,3
550276,3
541992,3
575894,3
568705,3
554844,3
536823,3
563250,3
543243,3
572878,3
548549,3
574913,3
541287,3
569342,3
545463,3
561952,3
567893,3
549664,3
542079,3
545752,3
570678,3
551234,3
576772,3
570270,3
542134,3
570281,3
566675,3
548372,3
556786,3
543198,3
553177,3
568315,3
572852,3
551989,3
574727,3
579257,3
578821,3
555102,3
557017,3
563719,3
549273,3
572328,3
572031,3
554821,3
544183,3
561023,3
569654,3
578535,3
540166,3
544439,3
569398,3
551907,3
559206,3
552827,3
562885,3
569769,3
540510,3
558317,3
538117,3
555281,3
539954,3
575213,3
539269,3
577140,3
556036,3
569492,3
542859,3
573279,3
537424,3
561815,3
546132,3
546691,3
573410,3
577738,3
579410,3
560183,3
549946,3
550801,3
563898,3
551946,3
579251,3
557970,3
568150,3
559885,3
544039,3
563099,3
564369,3
575198,3
541217,3
557966,3
543043,3
555917,3
541181,3
555028,3
571742,3
548907,3
577079,3
537476,3
566738,3
569389,3
574687,3
536608,3
564339,3
547942,3
557068,3
566453,3
562015,3
550330,3
558054,3
570206,3
557216,3
539633,3
565669,3
539107,3
558310,3
559636,3
558719,3
547726,3
556386,3
576849,3
558294,3
578630,3
552848,3
568131,3
559098,3
575727,3
552080,3
578695,3
578101,3
561522,3
576377,3
577556,3
549248,3
555513,3
570832,3
577021,3
569648,3
536402,3
570671,3
552195,3
552850,3
573412,3
556196,3
550967,3
548256,3
548856,3
575189,3
558523,3
569400,3
561816,3
577202,3
559942,3
545987,3
566083,3
557783,3
572443,3
554381,3
577209,3
545229,3
555590,3
544929,3
559096,3
566206,3
560204,3
548267,3
566247,3
549131,3
555528,3
572900,3
571437,3
549924,3
542432,3
569013,3
550453,3
545989,3
576853,3
558870,3
575301,3
547878,3
551514,3
564045,3
553379,3
541679,3
554919,3
559935,3
576915,3
543839,3
543396,3
540465,3
546521,3
551618,3
576080,3
572888,3
565082,3
548501,3
543908,3
555266,3
560182,3
546405,3
559638,3
578356,3
549280,3
544198,3
548359,3
567455,3
555939,3
549523,3
577604,3
556066,3
550154,3
548332,3
578813,3
557127,3
562259,3
542628,3
574021,3
541690,3
553000,3
558755,3
544329,3
566439,3
537700,3
566755,3
539400,3
551445,3
551879,3
546637,3
579759,3
540160,3
567525,3
542207,3
539085,3
573167,3
553416,3
541812,3
545652,3
541203,3
560237,3
543674,3
539144,3
575125,3
556110,3
574330,3
547944,3
554756,3
575712,3
548190,3
553473,3
537245,3
567799,3
567158,3
557220,3
566926,3
559013,3
542722,3
566056,3
538869,3
546754,3
549936,3
559361,3
554034,3
